S.No,QbId,Ref No (Payment No),Payment Date,Customer,Payment method,Deposit To Account Name,Invoice No,Journal No,QB Journal Id,QB Invoice Id,QB Credit Memo Id,Credit Memo No,Amount,Total,Reference No,Memo,Currency Code,Exchange Rate,REFERENCE_NO,TOTAL,CUSTOMER,QB_INVOICE_ID,ORIG_REFERENCE_NO,ORIG_TOTAL,ORIG_CUSTOMER,ORIG_QB_INVOICE_ID,MATCH_LEVEL,MATCHED_CRB_INDEX,MATCH_TYPE
4191,649960,,2024-05-14,6 ACES WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00028,,,165010.0,,,350.0,350.0,1801,,PHP,,1801,350.0,6 ACES WATER REFILLING STATION,165010,1801,350.0,6 ACES WATER REFILLING STATION,165010.0,,,
4192,649962,,2024-05-14,AQUA MAMAI WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00029,,,165011.0,,,350.0,350.0,1802,,PHP,,1802,350.0,AQUA MAMAI WATER REFILLING STATION,165011,1802,350.0,AQUA MAMAI WATER REFILLING STATION,165011.0,,,
4193,649966,,2024-05-14,WINDSTAR WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00030,,,165012.0,,,350.0,350.0,1803,,PHP,,1803,350.0,WINDSTAR WATER REFILLING STATION,165012,1803,350.0,WINDSTAR WATER REFILLING STATION,165012.0,,,
4194,649968,,2024-05-14,MASAGANA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00031,,,165013.0,,,350.0,350.0,1804,,PHP,,1804,350.0,MASAGANA WATER REFILLING STATION,165013,1804,350.0,MASAGANA WATER REFILLING STATION,165013.0,,,
4195,649978,,2024-05-14,BELL- SAN FRANCISCO ELEMENTARY SCHOOL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00032,,,165014.0,,,350.0,350.0,1805,,PHP,,1805,350.0,BELL- SAN FRANCISCO ELEMENTARY SCHOOL,165014,1805,350.0,BELL- SAN FRANCISCO ELEMENTARY SCHOOL,165014.0,,,
4196,649983,,2024-05-14,EARLY SPRINGS WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00033,,,165015.0,,,600.0,600.0,1806,,PHP,,1806,600.0,EARLY SPRINGS WATER STATION,165015,1806,600.0,EARLY SPRINGS WATER STATION,165015.0,,,
4197,649984,,2024-05-14,LEONY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00034,,,165016.0,,,600.0,600.0,1807,,PHP,,1807,600.0,LEONY WATER REFILLING STATION,165016,1807,600.0,LEONY WATER REFILLING STATION,165016.0,,,
4198,649985,,2024-05-14,PENNY LANE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00035,,,165017.0,,,1200.0,1200.0,1809,,PHP,,1809,1200.0,PENNY LANE WATER REFILLING STATION,165017,1809,1200.0,PENNY LANE WATER REFILLING STATION,165017.0,,,
4199,649986,,2024-05-14,JVZ'S WATERWAVE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00036,,,165018.0,,,600.0,600.0,1810,,PHP,,1810,600.0,JVZ'S WATERWAVE WATER REFILLING STATION,165018,1810,600.0,JVZ'S WATERWAVE WATER REFILLING STATION,165018.0,,,
4201,649988,,2024-05-14,CRYSTAL MAC WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00039,,,165021.0,,,600.0,600.0,1811,,PHP,,1811,600.0,CRYSTAL MAC WATER REFILLING STATION,165021,1811,600.0,CRYSTAL MAC WATER REFILLING STATION,165021.0,,,
4202,649989,,2024-05-14,DON BAILEY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00040,,,165022.0,,,600.0,600.0,1812,,PHP,,1812,600.0,DON BAILEY WATER REFILLING STATION,165022,1812,600.0,DON BAILEY WATER REFILLING STATION,165022.0,,,
4203,649990,,2024-05-14,AGUA DE BURIAS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00491,,,165064.0,,,350.0,350.0,1726,,PHP,,1726,350.0,AGUA DE BURIAS,165064,1726,350.0,AGUA DE BURIAS,165064.0,,,
4204,649997,,2024-05-13,AQUASIP WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00494,,,165067.0,,,600.0,600.0,1732,,PHP,,1732,600.0,AQUASIP WATER REFILLING STATION,165067,1732,600.0,AQUASIP WATER REFILLING STATION,165067.0,,,
4205,649998,,2024-05-13,CABUSAO WATER DESALINATION FACILITY (LGU- CABUSAO),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00495,,,165068.0,,,600.0,600.0,1733,,PHP,,1733,600.0,CABUSAO WATER DESALINATION FACILITY (LGU- CABUSAO),165068,1733,600.0,CABUSAO WATER DESALINATION FACILITY (LGU- CABUSAO),165068.0,,,
4206,649999,,2024-05-13,WATER TREATMENT AND SUPPLY SERVICES AQUARIUS SPRING,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00496,,,165069.0,,,600.0,600.0,1734,,PHP,,1734,600.0,WATER TREATMENT AND SUPPLY SERVICES AQUARIUS SPRING,165069,1734,600.0,WATER TREATMENT AND SUPPLY SERVICES AQUARIUS SPRING,165069.0,,,
4207,650000,,2024-05-13,HYDRO STOP WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00498,,,165071.0,,,600.0,600.0,1736,,PHP,,1736,600.0,HYDRO STOP WATER REFILLING STATION,165071,1736,600.0,HYDRO STOP WATER REFILLING STATION,165071.0,,,
4208,650001,,2024-05-13,NACY'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00499,,,165072.0,,,600.0,600.0,1737,,PHP,,1737,600.0,NACY'S WATER REFILLING STATION,165072,1737,600.0,NACY'S WATER REFILLING STATION,165072.0,,,
4209,650002,,2024-05-13,PURELEAF WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00515,,,165088.0,,,600.0,600.0,1731,,PHP,,1731,600.0,PURELEAF WATER REFILLING STATION,165088,1731,600.0,PURELEAF WATER REFILLING STATION,165088.0,,,
4211,650004,,2024-05-13,CENMAR'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00541,,,165114.0,,,600.0,600.0,1762,,PHP,,1762,600.0,CENMAR'S WATER REFILLING STATION,165114,1762,600.0,CENMAR'S WATER REFILLING STATION,165114.0,,,
4218,650011,,2024-05-14,ANAISE FLOWS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00552,,,165125.0,,,600.0,600.0,1824,,PHP,,1824,600.0,ANAISE FLOWS WATER REFILLING STATION,165125,1824,600.0,ANAISE FLOWS WATER REFILLING STATION,165125.0,,,
4219,650012,,2024-05-14,DJ CARES WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00553,,,165126.0,,,600.0,600.0,1825,,PHP,,1825,600.0,DJ CARES WATER REFILLING STATION,165126,1825,600.0,DJ CARES WATER REFILLING STATION,165126.0,,,
4220,650013,,2024-05-14,GINERS WATER SUPREME WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00554,,,165127.0,,,600.0,600.0,1826,,PHP,,1826,600.0,GINERS WATER SUPREME WATER REFILLING STATION,165127,1826,600.0,GINERS WATER SUPREME WATER REFILLING STATION,165127.0,,,
4221,650014,,2024-05-14,GINWIN WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00555,,,165128.0,,,600.0,600.0,1827,,PHP,,1827,600.0,GINWIN WATER REFILLING STATION,165128,1827,600.0,GINWIN WATER REFILLING STATION,165128.0,,,
4222,650015,,2024-05-14,JGLORIFIED WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00556,,,165129.0,,,600.0,600.0,1828,,PHP,,1828,600.0,JGLORIFIED WATER REFILLING STATION,165129,1828,600.0,JGLORIFIED WATER REFILLING STATION,165129.0,,,
4223,650016,,2024-05-14,LUCKY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00557,,,165130.0,,,600.0,600.0,1829,,PHP,,1829,600.0,LUCKY WATER REFILLING STATION,165130,1829,600.0,LUCKY WATER REFILLING STATION,165130.0,,,
4224,650017,,2024-05-14,M. BROS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00558,,,165131.0,,,600.0,600.0,1831,,PHP,,1831,600.0,M. BROS WATER REFILLING STATION,165131,1831,600.0,M. BROS WATER REFILLING STATION,165131.0,,,
4235,650028,,2024-05-14,JAIME B. BERCES MEMORIAL HOSPITAL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00580,,,165152.0,,,1800.0,1800.0,1852,,PHP,,1852,1800.0,JAIME B. BERCES MEMORIAL HOSPITAL,165152,1852,1800.0,JAIME B. BERCES MEMORIAL HOSPITAL,165152.0,,,
4242,650046,,2024-05-14,ALLYSSA JILL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00551,,,165124.0,,,600.0,600.0,1823,,PHP,,1823,600.0,ALLYSSA JILL WATER REFILLING STATION,165124,1823,600.0,ALLYSSA JILL WATER REFILLING STATION,165124.0,,,
4243,650047,,2024-05-14,MPT WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00559,,,165132.0,,,600.0,600.0,1830,,PHP,,1830,600.0,MPT WATER REFILLING STATION,165132,1830,600.0,MPT WATER REFILLING STATION,165132.0,,,
4250,650070,,2024-05-14,AÑES WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00579,,,165151.0,,,1200.0,1200.0,1851,,PHP,,1851,1200.0,AÑES WATER REFILLING STATION,165151,1851,1200.0,AÑES WATER REFILLING STATION,165151.0,,,
4256,650085,,2024-05-20,WELLWATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00607,,,165179.0,,,600.0,600.0,1880,,PHP,,1880,600.0,WELLWATER REFILLING STATION,165179,1880,600.0,WELLWATER REFILLING STATION,165179.0,,,
4257,650086,,2024-05-20,ROLLY DOS I,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00610,,,165182.0,,,350.0,350.0,1883,,PHP,,1883,350.0,ROLLY DOS I,165182,1883,350.0,ROLLY DOS I,165182.0,,,
4258,650087,,2024-05-20,NAGA AALJING WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,590,,,297976.0,,,600.0,600.0,1867,,PHP,,1867,600.0,NAGA AALJING WATER STATION,297976,1867,600.0,NAGA AALJING WATER STATION,297976.0,,,
4260,650092,,2024-05-20,RJ AQUABOOST WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00585,,,165157.0,,,350.0,350.0,1859,,PHP,,1859,350.0,RJ AQUABOOST WATER REFILLING STATION,165157,1859,350.0,RJ AQUABOOST WATER REFILLING STATION,165157.0,,,
4262,650094,,2024-05-20,AQUABER WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00587,,,165159.0,,,600.0,600.0,1862,,PHP,,1862,600.0,AQUABER WATER REFILLING STATION,165159,1862,600.0,AQUABER WATER REFILLING STATION,165159.0,,,
4269,650106,,2024-05-20,MILLARES WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00598,,,165170.0,,,600.0,600.0,1871,,PHP,,1871,600.0,MILLARES WATER REFILLING STATION,165170,1871,600.0,MILLARES WATER REFILLING STATION,165170.0,,,
4275,650112,,2024-05-20,WEE JOE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00608,,,165180.0,,,600.0,600.0,1881,,PHP,,1881,600.0,WEE JOE WATER REFILLING STATION,165180,1881,600.0,WEE JOE WATER REFILLING STATION,165180.0,,,
4276,650113,,2024-05-20,JANELLA'S AQUA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00609,,,165181.0,,,600.0,600.0,1882,,PHP,,1882,600.0,JANELLA'S AQUA WATER REFILLING STATION,165181,1882,600.0,JANELLA'S AQUA WATER REFILLING STATION,165181.0,,,
4277,650114,,2024-05-21,AVISA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00629,,,165201.0,,,600.0,600.0,1900,,PHP,,1900,600.0,AVISA WATER REFILLING STATION,165201,1900,600.0,AVISA WATER REFILLING STATION,165201.0,,,
4284,650130,,2024-05-21,FRA KRYSTAL'S PURIFIED WATER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00639,,,165211.0,,,600.0,600.0,1912,,PHP,,1912,600.0,FRA KRYSTAL'S PURIFIED WATER,165211,1912,600.0,FRA KRYSTAL'S PURIFIED WATER,165211.0,,,
4285,650132,,2024-05-21,BEYONCE KNOWS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00640,,,165212.0,,,600.0,600.0,1913,,PHP,,1913,600.0,BEYONCE KNOWS WATER REFILLING STATION,165212,1913,600.0,BEYONCE KNOWS WATER REFILLING STATION,165212.0,,,
4286,650136,,2024-05-21,AQUAREIN WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00611,,,165183.0,,,600.0,600.0,1885,,PHP,,1885,600.0,AQUAREIN WATER REFILLING STATION,165183,1885,600.0,AQUAREIN WATER REFILLING STATION,165183.0,,,
4287,650137,,2024-05-21,MATTHEW MIGUEL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00612,,,165184.0,,,600.0,600.0,1886,,PHP,,1886,600.0,MATTHEW MIGUEL WATER REFILLING STATION,165184,1886,600.0,MATTHEW MIGUEL WATER REFILLING STATION,165184.0,,,
4288,650142,,2024-05-21,AQUA CARES,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00614,,,165186.0,,,600.0,600.0,1888,,PHP,,1888,600.0,AQUA CARES,165186,1888,600.0,AQUA CARES,165186.0,,,
4289,650148,,2024-05-21,INFINITE 59 WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00615,,,165187.0,,,600.0,600.0,1889,,PHP,,1889,600.0,INFINITE 59 WATER REFILLING STATION,165187,1889,600.0,INFINITE 59 WATER REFILLING STATION,165187.0,,,
4290,650151,,2024-05-21,AQUA DRIZZLE PEARL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00616,,,165188.0,,,600.0,600.0,1890,,PHP,,1890,600.0,AQUA DRIZZLE PEARL WATER REFILLING STATION,165188,1890,600.0,AQUA DRIZZLE PEARL WATER REFILLING STATION,165188.0,,,
4291,650153,,2024-05-21,GERALDE'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00617,,,165189.0,,,600.0,600.0,1891,,PHP,,1891,600.0,GERALDE'S WATER REFILLING STATION,165189,1891,600.0,GERALDE'S WATER REFILLING STATION,165189.0,,,
4292,650157,,2024-05-21,J. M. CEDO ICE MANUFACTURING,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00618,,,165190.0,,,600.0,1800.0,1884,,PHP,,1884,1800.0,J. M. CEDO ICE MANUFACTURING,165190,1884,1800.0,J. M. CEDO ICE MANUFACTURING,165190.0,,,
4293,650158,,2024-05-21,AQUA TONEL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00627,,,165199.0,,,600.0,600.0,1898,,PHP,,1898,600.0,AQUA TONEL WATER REFILLING STATION,165199,1898,600.0,AQUA TONEL WATER REFILLING STATION,165199.0,,,
4294,650159,,2024-05-21,SIR JOHNY'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00628,,,165200.0,,,600.0,600.0,1899,,PHP,,1899,600.0,SIR JOHNY'S WATER REFILLING STATION,165200,1899,600.0,SIR JOHNY'S WATER REFILLING STATION,165200.0,,,
4296,650161,,2024-05-27,TUBIG AT LABA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00641,,,165213.0,,,600.0,600.0,1916,,PHP,,1916,600.0,TUBIG AT LABA,165213,1916,600.0,TUBIG AT LABA,165213.0,,,
4297,650162,,2024-05-27,RNG WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00651,,,165223.0,,,600.0,600.0,1922,,PHP,,1922,600.0,RNG WATER REFILLING STATION,165223,1922,600.0,RNG WATER REFILLING STATION,165223.0,,,
4298,650163,,2024-05-27,BUELA GOTOHAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00652,,,165224.0,,,350.0,350.0,1923,,PHP,,1923,350.0,BUELA GOTOHAN,165224,1923,350.0,BUELA GOTOHAN,165224.0,,,
4299,650164,,2024-05-27,UNIVERSIDAD DE STA. ISABEL DE NAGA INC. (MOTHER SETON),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00642,,,165214.0,,,600.0,1800.0,1925,,PHP,,1925,1800.0,UNIVERSIDAD DE STA. ISABEL DE NAGA INC. (MOTHER SETON),165214,1925,1800.0,UNIVERSIDAD DE STA. ISABEL DE NAGA INC. (MOTHER SETON),165214.0,,,
4300,650165,,2024-05-27,GAB & SOFIA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00653,,,165225.0,,,600.0,600.0,1924,,PHP,,1924,600.0,GAB & SOFIA WATER REFILLING STATION,165225,1924,600.0,GAB & SOFIA WATER REFILLING STATION,165225.0,,,
4301,650166,,2024-05-28,SQUISH WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00658,,,165230.0,,,600.0,600.0,1936,,PHP,,1936,600.0,SQUISH WATER REFILLING STATION,165230,1936,600.0,SQUISH WATER REFILLING STATION,165230.0,,,
4302,650167,,2024-05-28,CRUZADEL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00659,,,165231.0,,,600.0,600.0,1937,,PHP,,1937,600.0,CRUZADEL WATER REFILLING STATION,165231,1937,600.0,CRUZADEL WATER REFILLING STATION,165231.0,,,
4303,650171,,2024-05-28,JT PELLAZAR AQUALIBRIUM WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00661,,,165233.0,,,600.0,600.0,1939,,PHP,,1939,600.0,JT PELLAZAR AQUALIBRIUM WATER REFILLING STATION,165233,1939,600.0,JT PELLAZAR AQUALIBRIUM WATER REFILLING STATION,165233.0,,,
4304,650172,,2024-05-28,DICO WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00663,,,165235.0,,,600.0,600.0,1941,,PHP,,1941,600.0,DICO WATER REFILLING STATION,165235,1941,600.0,DICO WATER REFILLING STATION,165235.0,,,
4305,650174,,2024-05-28,HIDRATO WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00676,,,165248.0,,,600.0,600.0,1934,,PHP,,1934,600.0,HIDRATO WATER REFILLING STATION,165248,1934,600.0,HIDRATO WATER REFILLING STATION,165248.0,,,
4306,650175,,2024-05-28,VINZ WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00654,,,165226.0,,,600.0,600.0,1929,,PHP,,1929,600.0,VINZ WATER REFILLING STATION,165226,1929,600.0,VINZ WATER REFILLING STATION,165226.0,,,
4307,650179,,2024-05-28,RJ'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00655,,,165227.0,,,600.0,600.0,1930,,PHP,,1930,600.0,RJ'S WATER REFILLING STATION,165227,1930,600.0,RJ'S WATER REFILLING STATION,165227.0,,,
4308,650182,,2024-05-28,ASON ELEMENTARY SCHOOL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00656,,,165228.0,,,350.0,350.0,1931,,PHP,,1931,350.0,ASON ELEMENTARY SCHOOL,165228,1931,350.0,ASON ELEMENTARY SCHOOL,165228.0,,,
4309,650183,,2024-05-27,MOM & POPS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00657,,,165229.0,,,250.0,250.0,1917,,PHP,,1917,250.0,MOM & POPS WATER REFILLING STATION,165229,1917,250.0,MOM & POPS WATER REFILLING STATION,165229.0,,,
4310,650185,,2024-05-28,WATER BOSS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00660,,,165232.0,,,600.0,600.0,1938,,PHP,,1938,600.0,WATER BOSS WATER REFILLING STATION,165232,1938,600.0,WATER BOSS WATER REFILLING STATION,165232.0,,,
4311,650188,,2024-05-28,(MAGARAO) AQUA RUN & GO WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00664,,,165236.0,,,600.0,600.0,1942,,PHP,,1942,600.0,(MAGARAO) AQUA RUN & GO WATER REFILLING STATION,165236,1942,600.0,(MAGARAO) AQUA RUN & GO WATER REFILLING STATION,165236.0,,,
4312,650192,,2024-05-28,ROYAL MIZU WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00666,,,165237.0,,,600.0,600.0,1944,,PHP,,1944,600.0,ROYAL MIZU WATER REFILLING STATION,165237,1944,600.0,ROYAL MIZU WATER REFILLING STATION,165237.0,,,
4313,650198,,2024-05-28,AGUA DEL CRISTAL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00667,,,165238.0,,,600.0,600.0,1945,,PHP,,1945,600.0,AGUA DEL CRISTAL WATER REFILLING STATION,165238,1945,600.0,AGUA DEL CRISTAL WATER REFILLING STATION,165238.0,,,
4315,650211,,2024-05-28,KENTHKURT WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00669,,,165240.0,,,600.0,600.0,1946,,PHP,,1946,600.0,KENTHKURT WATER REFILLING STATION,165240,1946,600.0,KENTHKURT WATER REFILLING STATION,165240.0,,,
4316,650224,,2024-05-28,JASHER WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00670,,,165241.0,,,600.0,600.0,1947,,PHP,,1947,600.0,JASHER WATER REFILLING STATION,165241,1947,600.0,JASHER WATER REFILLING STATION,165241.0,,,
4317,650225,,2024-05-28,JAR WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00671,,,165242.0,,,600.0,600.0,1948,,PHP,,1948,600.0,JAR WATER REFILLING STATION,165242,1948,600.0,JAR WATER REFILLING STATION,165242.0,,,
4318,650229,,2024-05-28,AQUAMY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00672,,,165243.0,,,600.0,600.0,1949,,PHP,,1949,600.0,AQUAMY WATER REFILLING STATION,165243,1949,600.0,AQUAMY WATER REFILLING STATION,165243.0,,,
4319,650234,,2024-05-28,TOM & LIL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00673,,,165244.0,,,600.0,600.0,1950,,PHP,,1950,600.0,TOM & LIL WATER REFILLING STATION,165244,1950,600.0,TOM & LIL WATER REFILLING STATION,165244.0,,,
4320,650237,,2024-05-28,LORENTE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00665,,,165246.0,,,600.0,600.0,1943,,PHP,,1943,600.0,LORENTE WATER REFILLING STATION,165246,1943,600.0,LORENTE WATER REFILLING STATION,165246.0,,,
4321,650239,,2024-05-28,FINE MIST WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00675,,,165247.0,,,600.0,600.0,1935,,PHP,,1935,600.0,FINE MIST WATER REFILLING STATION,165247,1935,600.0,FINE MIST WATER REFILLING STATION,165247.0,,,
4322,650240,,2024-05-28,AQUAHERO PURIFIED WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00677,,,165249.0,,,600.0,600.0,1932,,PHP,,1932,600.0,AQUAHERO PURIFIED WATER REFILLING STATION,165249,1932,600.0,AQUAHERO PURIFIED WATER REFILLING STATION,165249.0,,,
4323,650243,,2024-05-28,BLUE SPRING WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00679,,,165251.0,,,600.0,600.0,1952,,PHP,,1952,600.0,BLUE SPRING WATER REFILLING STATION,165251,1952,600.0,BLUE SPRING WATER REFILLING STATION,165251.0,,,
4324,650245,,2024-05-28,AQUA RUN & GO (NAGA),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00680,,,165252.0,,,600.0,600.0,1953,,PHP,,1953,600.0,AQUA RUN & GO (NAGA),165252,1953,600.0,AQUA RUN & GO (NAGA),165252.0,,,
4325,650248,,2024-05-28,AQUA SAGRADA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00681,,,165253.0,,,600.0,600.0,1954,,PHP,,1954,600.0,AQUA SAGRADA WATER REFILLING STATION,165253,1954,600.0,AQUA SAGRADA WATER REFILLING STATION,165253.0,,,
4349,667469,,2024-05-02,AVIDA TOWERS RIALA CONDOMINIUM CORPORATION,,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,31520,,,135745.0,,,6000.0,6000.0,32270,,PHP,,32270,6000.0,AVIDA TOWERS RIALA CONDOMINIUM CORPORATION,135745,32270,6000.0,AVIDA TOWERS RIALA CONDOMINIUM CORPORATION,135745.0,,,
4350,667482,,2024-05-31,ST. VINCENT GENERAL HOSPITAL INC.,,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,31595,,,135885.0,,,3920.0,3920.0,33320,,PHP,,33320,3920.0,ST. VINCENT GENERAL HOSPITAL INC.,135885,33320,3920.0,ST. VINCENT GENERAL HOSPITAL INC.,135885.0,,,
4351,667508,,2024-05-28,NORTH GENERAL HOSPITAL,,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,32144,,,423841.0,,,2100.0,2100.0,33314,,PHP,,33314,2100.0,NORTH GENERAL HOSPITAL,423841,33314,2100.0,NORTH GENERAL HOSPITAL,423841.0,,,
4352,667509,,2024-05-28,CEBU NORTH GENERAL HOSPITAL,,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,32707,,,425059.0,,,700.0,700.0,33314,,PHP,,33314,700.0,CEBU NORTH GENERAL HOSPITAL,425059,33314,700.0,CEBU NORTH GENERAL HOSPITAL,425059.0,,,
4353,668111,,2024-05-20,CEBU SOUTH GENERAL HOSPITAL,,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36907,,,151452.0,,,2100.0,2100.0,32818,,PHP,,32818,2100.0,CEBU SOUTH GENERAL HOSPITAL,151452,32818,2100.0,CEBU SOUTH GENERAL HOSPITAL,151452.0,,,
